Barcode_i	Barcode_j	C_ij.HetDipl	C_ij.NoDrug	C_ij.DMSO	C_ij.MMS	C_ij.4NQO	C_ij.BLMC	C_ij.ZEOC	C_ij.HYDX	C_ij.DXRB	C_ij.CMPT	C_ij.CSPL	GIS_ij.NoDrug	GIS_ij.DMSO	GIS_ij.MMS	GIS_ij.4NQO	GIS_ij.BLMC	GIS_ij.ZEOC	GIS_ij.HYDX	GIS_ij.DXRB	GIS_ij.CMPT	GIS_ij.CSPL	Chromosomal_distance_bp	Remove_by_Chromosomal_distance_or_SameGene	Type_of_gene_i	Type_of_gene_j	SOJ_E_NoMMS	SOJ_E_MMS	SOJ_Class_NoMMS	SOJ_Class_MMS
YLR179C_donor_1	RAD55_recipient_1	1319	270	289	298	274	549	487	471	159	144	286	0.032307054	0.035654706	0.063453925	0.034483824	0.097469617	0.071607001	0.032054518	0.004376961	0.001800102	0.03471199	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	CSM2_recipient_1	2600	2588	2596	2309	2578	2565	3423	2648	2983	3612	2523	0.140773758	0.149922497	0.233748138	0.213469373	0.103483737	0.191257232	0.172919641	0.218560929	0.367933414	0.154320355	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	RAD57_recipient_1	2749	1402	1350	978	1118	2549	1816	2354	477	417	1421	0.086575631	0.085078625	0.094667527	0.098813069	0.233445527	0.14319718	0.213050132	-0.030123567	-0.026049947	0.100995546	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	RAD59_recipient_1	7696	6752	7264	5851	7756	6743	7959	6863	8059	911	6941	0.204298233	0.229869804	0.216938334	0.272097833	0.221709343	0.28003968	0.184335719	0.307324852	-0.038783594	0.209992543	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	RAD5_recipient_1	2616	1819	1789	825	621	2655	1922	2264	1636	1969	1369	0.130992495	0.143640546	0.068427695	0.0495492	0.198087297	0.065090642	0.13037773	0.07047618	0.157529774	0.054160113	305608	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	RAD5_recipient_2	7581	3959	3856	2256	1392	5129	4099	4878	4137	4445	3532	0.116886577	0.127954236	0.082489195	0.038840634	0.156299327	0.070994262	0.12219963	0.097892043	0.137360956	0.088090936	305608	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	RAD61_recipient_1	1588	1367	1351	1453	1311	1426	2336	1011	1530	0	765	0.109942436	0.089920554	0.220970643	0.160075888	-0.073038826	0.264728437	-0.118126164	0.058739955	-0.128536539	-0.158388764	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	RTT101_recipient_1	1164	191	204	179	158	670	823	658	214	56	275	0.009574165	0.010638031	0.035146236	0.019578578	0.152003245	0.159344439	0.155157763	0.011597154	-0.024248767	0.026988394	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	RTT101_recipient_2	1036	295	297	219	272	694	612	650	134	0	331	0.05172449	0.053196746	0.055917788	0.065252774	0.173336828	0.052706647	0.122966707	-0.03492341	-0.037712688	0.028693911	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	RTT107_recipient_1	801	661	771	367	680	905	1184	612	268	0	822	0.201018128	0.335903052	0.128469824	0.254758505	0.29997786	0.35370765	0.085029985	-0.029664909	-0.1333889	0.355627203	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	SGS1_recipient_1	3244	1519	1702	1124	1108	3027	3104	2524	1392	881	1118	0.073439448	0.087217314	0.089209254	0.064861383	0.231531847	0.201382888	0.183461032	0.057354774	0.024526773	0.039701618	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	SHU1_recipient_1	3143	2775	2729	2467	1968	2901	3116	3005	3579	3610	2793	0.118955168	0.117545888	0.205987706	0.123315812	0.112883209	0.097391239	0.129160727	0.245708433	0.273726503	0.145007011	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	CSM2_recipient_2	5471	8702	8231	7159	9509	2802	4597	5180	9465	6537	5904	0.210875857	0.208245362	0.335348885	0.357624926	-0.219845916	-0.225486496	0.013426847	0.278564307	0.078617626	-0.07081695	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	SHU1_recipient_2	2297	2347	2426	1985	2381	1759	2572	2360	2579	2856	2186	0.145280013	0.175063771	0.206824665	0.218492818	-0.084737179	0.051619648	0.111850548	0.174363727	0.258960072	0.124969971	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	SHU2_recipient_1	4012	1879	1791	1572	1752	1984	3105	2684	2574	3324	2073	0.065562372	0.067427359	0.09191475	0.086044944	0.042760392	0.118932535	0.104733025	0.111481062	0.221662093	0.090919203	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	SHU2_recipient_2	5023	4293	4325	3636	4789	4375	5059	4308	5121	6250	4716	0.173274718	0.162511595	0.189272882	0.236757307	0.142856726	0.190431348	0.123663125	0.239242313	0.356168013	0.227893735	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	SLX4_recipient_1	5187	5160	5101	5205	5230	3469	3886	3952	4017	2421	4183	0.161963467	0.170126016	0.284918431	0.232103907	0.006478527	0.030257409	0.052407948	0.090251007	0.002632011	0.115169873	98581	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	SRS2_recipient_1	2951	1782	1922	2002	1501	2608	3085	2332	1444	162	1726	0.019415664	0.030718453	0.16820758	0.092759063	0.074735468	0.06328302	0.07516678	-0.091865565	-0.166628777	0.006548885	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	SRS2_recipient_2	3573	3340	3142	3101	2032	4224	6152	4303	3433	2176	3204	0.25029459	0.203038164	0.273840269	0.115657933	0.406201693	0.649155638	0.455784313	0.235991404	0.184119697	0.239753907	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	YBR259W_recipient_1	10114	10023	9835	13554	11660	8053	9155	10200	9939	12544	9143	0.090246107	0.087525894	0.270260456	0.178198978	0.003183929	-0.014479508	0.062656924	0.08444499	0.312301207	0.091840837	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_1	YCL047C_recipient_1	2703	1818	1764	2393	1705	2304	1961	1808	2492	2416	2017	0.277212301	0.280257293	0.377474869	0.250189954	0.420452556	0.278335332	0.255721858	0.413822322	0.348951577	0.321158547	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_1	YDL027C_recipient_1	3704	2846	2893	3962	3166	2962	3077	3009	3171	3939	2566	0.142247136	0.156942864	0.294563284	0.200322862	0.080427676	0.066733388	0.104068009	0.164067335	0.234224138	0.089182038	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_1	YDL027C_recipient_2	6125	5295	5350	7711	5946	4210	5226	5949	5976	5818	4410	0.089104225	0.116113175	0.300550388	0.176654229	-0.009669713	0.044531802	0.175331876	0.14681822	0.150381192	0.034302793	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_1	CSM3_recipient_1	2449	866	798	912	831	1825	1750	1712	1038	526	1061	0.050430143	0.037546827	0.084986147	0.091403579	0.191949873	0.195537278	0.195842087	0.092382845	0.029868277	0.113669071	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	YFR057W_recipient_1	7147	7151	6576	9386	7646	5645	6081	8940	10163	9931	6718	0.283556369	0.255766305	0.468931586	0.31980313	0.188808154	0.115383128	0.446992345	0.553299491	0.477780665	0.285498706	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_1	YKR011C_recipient_1	3348	4282	4338	6077	5188	3041	4831	3513	3893	4326	3476	0.218203006	0.234909709	0.469466445	0.34448808	0.039968886	0.199787639	0.092306201	0.168672894	0.277234681	0.153168946	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_1	YKR011C_recipient_2	3507	3383	3391	4048	3197	3561	4256	3201	3852	5031	3168	0.166932927	0.180780843	0.222455964	0.114830342	0.192125833	0.26686502	0.110917418	0.207637017	0.387197135	0.148688735	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_1	YLR179C_recipient_1	3206	44	45	58	50	59	54	71	72	78	67	-0.823627044	-1.022512662	-0.775725249	-0.836556826	-0.752306387	-0.76063369	-0.843900807	-0.825138679	-0.61882252	-0.737575881	0	YES	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_1	YLR179C_recipient_2	4708	46	44	68	50	68	75	82	79	84	76	-0.616122639	-0.681207314	-0.573538585	-0.544246034	-0.635539485	-0.684895418	-0.692081444	-0.591016641	-0.471278604	-0.572003565	0	YES	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_1	YLR356W_recipient_1	7623	6762	6794	9893	8941	3126	5011	5848	7375	6975	6341	0.162338713	0.191018971	0.361071666	0.274768267	-0.054141226	0.033376102	0.094769058	0.187711617	0.208321213	0.154907156	325608	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_1	YLR356W_recipient_2	4898	3340	3131	4582	3557	3375	1942	3536	3785	3465	3545	0.124820861	0.127103314	0.252427356	0.16030726	0.103385561	-0.021244379	0.123211229	0.148405609	0.160798651	0.145864718	325608	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_1	CSM3_recipient_2	604	241	222	285	252	394	341	318	215	66	224	0.076003207	0.060105494	0.130699952	0.100317462	0.166514945	0.111154805	0.099589761	0.052264242	-0.020499677	0.070020878	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_1	FLO8_recipient_1	3598	2956	2973	4063	3241	3560	3765	3622	3438	4579	3126	0.142284443	0.15416891	0.307043861	0.2022255	0.194171264	0.186228268	0.200423178	0.191877415	0.353662678	0.179799873	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_1	FLO8_recipient_2	2597	3397	3398	4835	4031	2247	3134	3312	3100	3919	2785	0.223938013	0.238803464	0.487644629	0.342474348	0.017737276	0.121409111	0.190119993	0.1774879	0.375472251	0.152844578	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_1	GAL2_recipient_2	3658	4551	4551	6366	5246	2747	4495	4179	4481	5963	3792	0.204810522	0.217831485	0.454070427	0.310362134	-0.01657011	0.147501759	0.151432562	0.202554086	0.414221128	0.151157294	222172	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	APT2_recipient_1	4065	2373	2167	2881	2462	3198	2797	3050	2817	3464	2650	0.110129602	0.100589386	0.203684789	0.130300733	0.151256064	0.067938033	0.133333653	0.147546057	0.241885802	0.141973554	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	GAL2_recipient_1	2086	1773	1854	2592	2043	2035	1909	1969	2319	2267	1730	0.09351127	0.151981067	0.31888702	0.206199623	0.132461351	0.075931918	0.093813278	0.237794561	0.202149356	0.075872597	222172	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	HO_recipient_1	3268	4056	4176	5667	4635	3117	5464	4282	3865	4473	3830	0.24805916	0.29545088	0.514518409	0.331806012	0.119268223	0.275548289	0.316297448	0.218902792	0.314695988	0.247783146	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	HO_recipient_2	3550	5163	4289	6139	5220	3191	6221	3597	5398	7732	5729	0.392561137	0.254746096	0.507501808	0.376489271	-0.024749878	0.437401779	0.030589817	0.380500158	0.696531688	0.456488956	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	MAG1_recipient_1	468	386	402	218	424	344	502	422	451	592	376	0.135752848	0.156623126	0.121421063	0.187181314	0.110560842	0.253278271	0.191243231	0.210582825	0.342437018	0.14179629	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	MAL13_recipient_1	2677	1905	1813	2939	2163	2002	2216	2342	2050	3218	1932	0.104791111	0.100450848	0.326742037	0.176584178	0.055314688	0.076772324	0.147068332	0.087585523	0.350595308	0.103105466	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	MMS1_recipient_1	637	299	272	183	231	548	556	530	240	80	433	0.098005424	0.093814663	0.068739372	0.040832554	0.201994715	0.166641728	0.180946627	0.056136804	-0.038585496	0.149484969	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	MMS4_recipient_1	1222	821	797	656	722	1112	912	950	550	337	782	0.109450772	0.081131098	0.125695684	0.108257753	0.205588285	0.021487612	0.119051138	0.010803549	-0.015783884	0.09374946	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	MPH1_recipient_1	590	305	354	321	254	383	730	284	349	663	362	0.067889296	0.115895199	0.14324876	0.048185533	0.108661821	0.315727637	0.076568781	0.08597415	0.299654904	0.114452777	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	MUS81_recipient_1	436	221	234	192	185	295	273	259	86	0	158	0.06931278	0.066978637	0.089497453	0.072537906	0.041126157	0.003481312	0.073755236	-0.060638213	-0.073131657	-0.037326696	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	NGL3_recipient_1	15644	14932	15042	19840	19035	14025	12502	14970	15070	15684	14702	0.170557675	0.173028281	0.320886627	0.258987418	0.131313581	0.045301274	0.139897491	0.159723277	0.221031692	0.160390842	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	CLA4_recipient_1	1446	651	634	799	660	759	692	730	480	350	410	0.053741945	0.066538455	0.149171419	0.081695262	0.057223709	0.013543021	0.055652441	0.003764504	-0.009712504	-0.011447462	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	NGL3_recipient_2	2686	3313	3534	5081	4092	1993	2454	2901	2789	3400	2587	0.225263082	0.360706344	0.601745954	0.4311188	-0.09858243	-0.099528221	0.068137413	0.049526351	0.270436104	0.064766319	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	PSY3_recipient_1	2479	3001	2794	2326	2622	2027	3061	2290	3019	3379	3053	0.20574712	0.224642493	0.24801129	0.221863527	0.020553906	0.109858009	0.057844756	0.187154546	0.326858868	0.215437306	358113	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	PSY3_recipient_2	6841	3360	3069	2604	3088	2519	3943	3317	3440	3345	3751	0.057198711	0.049778361	0.076524947	0.077251077	-0.002090633	0.051019552	0.048771688	0.06070387	0.090244684	0.073897609	358113	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	RAD18_recipient_1	421	178	159	68	50	238	204	216	244	295	193	0.11700194	0.102798453	0.034703874	0.03265823	0.149165106	0.107946226	0.131822993	0.169639876	0.207444464	0.140269073	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	RAD18_recipient_2	1795	1212	1233	440	341	1558	1586	1151	1631	1810	1267	0.206395798	0.264272419	0.065030294	0.063172096	0.273408299	0.23622435	0.115104825	0.304184716	0.307817561	0.23281692	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	RAD51_recipient_1	506	164	168	148	155	329	260	323	132	139	179	0.047889339	0.048504582	0.057015943	0.057684633	0.166229614	0.069940658	0.13418187	0.015942057	0.035319532	0.059909967	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	RAD52_recipient_1	278	90	91	81	74	295	252	293	88	99	121	0.066785227	0.07252328	0.078930458	0.073189396	0.384774107	0.26733321	0.332931122	0.055414077	0.076622439	0.109108829	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	RAD54_recipient_1	496	156	145	138	145	422	341	415	114	122	193	0.0469362	0.023868985	0.066237957	0.072848781	0.242833152	0.088133299	0.228604608	0.009575007	0.030320201	0.078279358	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	RAD54_recipient_2	2395	747	807	631	639	1906	1542	1800	407	389	755	0.023521795	0.045956033	0.058315568	0.049247694	0.192784484	0.085169762	0.151830641	-0.023549568	-0.020938492	0.012155791	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	RAD55_recipient_1	858	170	177	155	165	355	356	362	111	102	193	0.03255035	0.033410324	0.036887655	0.030356737	0.09885388	0.107234745	0.089335162	0.009865218	0.006133789	0.038753288	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	CSM2_recipient_1	1504	1481	1650	1320	1501	1386	1887	1316	1749	2179	1398	0.157558072	0.275530507	0.242257092	0.247124004	0.058245258	0.128279847	0.074103169	0.219375321	0.389788765	0.111250052	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	RAD57_recipient_1	1907	885	793	532	671	1517	1005	1459	244	230	1063	0.063567385	0.038721594	0.04904357	0.070787865	0.12984481	0.026289419	0.151653922	-0.067241433	-0.049767819	0.126909616	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	RAD59_recipient_1	4906	4261	4443	3618	4674	3959	5335	4609	5186	504	4381	0.216342703	0.229436111	0.214125136	0.258831837	0.17020507	0.317598826	0.23416114	0.306634757	-0.052364082	0.193817667	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	RAD5_recipient_1	1703	1148	1061	510	374	1725	1264	1452	877	1305	887	0.130876087	0.115846456	0.063919749	0.043958704	0.204821575	0.064767794	0.13309431	-0.019836331	0.156160047	0.04567867	305608	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	RAD5_recipient_2	4933	2498	2358	1394	839	3309	2659	3116	2710	2906	2265	0.116121047	0.118803405	0.077415919	0.034581642	0.156762619	0.064993123	0.121853987	0.095367522	0.131701698	0.077708105	305608	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	RAD61_recipient_1	1025	816	958	816	895	1490	1949	1174	1479	110	1149	0.082332106	0.198940637	0.15755138	0.219455541	0.403937408	0.613517335	0.298652132	0.410245367	-0.063440347	0.328875294	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	RTT101_recipient_1	645	121	128	97	95	401	521	383	187	55	195	0.032782078	0.039149637	0.036164403	0.032857732	0.195204826	0.238620726	0.18472302	0.090107498	-0.001701069	0.075820931	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	RTT101_recipient_2	591	186	181	142	150	386	570	406	122	0	251	0.081874042	0.081540501	0.079472709	0.066583712	0.164519991	0.360532159	0.17892581	0.021619539	-0.03841687	0.106722127	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	RTT107_recipient_1	596	447	404	258	400	662	913	595	262	39	507	0.160684982	0.11650679	0.119245589	0.148022511	0.292261468	0.38781884	0.282284935	0.045191822	-0.095310079	0.210875691	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	SGS1_recipient_1	2111	958	1041	695	668	1962	2032	1617	923	584	638	0.073883503	0.08036855	0.083768191	0.057423136	0.23553797	0.198925901	0.183959507	0.059075008	0.023190381	0.002493888	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	SHU1_recipient_1	2255	1958	1841	1616	1307	2084	2256	2034	2444	2693	2011	0.130124546	0.107865207	0.173624363	0.10893438	0.122376462	0.096084723	0.100893814	0.193730686	0.288581777	0.137200005	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	CSM2_recipient_2	3560	5491	5035	4427	5729	1854	2939	3332	6349	5813	5018	0.21428457	0.190896138	0.314677734	0.316928585	-0.204209757	-0.249042967	0.021876724	0.301550449	0.338480083	0.169199083	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	SHU1_recipient_2	1672	1426	1424	1279	1460	1402	2106	1420	2029	1980	1227	0.041073042	0.038569783	0.155807245	0.131864629	-0.014293029	0.158084292	-0.012836444	0.23165062	0.204155337	-0.056061973	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	SHU2_recipient_1	2611	1185	1096	972	1056	1166	1917	1593	1594	2636	1217	0.066261796	0.062137338	0.086087532	0.076202215	0.007348434	0.079240885	0.068016786	0.08167444	0.328285519	0.045750055	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	SHU2_recipient_2	3851	2543	2725	2191	3135	2736	2942	2770	3096	3827	2493	0.043224671	0.061652204	0.097316934	0.162802022	0.015612385	-0.021405459	0.027033535	0.067025273	0.18146543	-0.008433214	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	SLX4_recipient_1	3375	3256	3120	3219	3152	2310	2631	2561	2780	1711	2754	0.162973491	0.156888501	0.268008585	0.207352071	0.026786931	0.048510656	0.062730098	0.119209194	0.019245089	0.112994697	98581	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	SRS2_recipient_1	1920	1189	1129	1238	905	2218	2669	1832	1728	755	1617	0.049118025	0.005502162	0.157836083	0.081930522	0.311221604	0.342372339	0.217623752	0.211307165	0.044441228	0.198374518	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	SRS2_recipient_2	2547	1868	1968	1705	1430	2500	2773	1859	2255	688	2044	0.114224619	0.141467657	0.153010408	0.127518415	0.245236772	0.108744131	0.091907126	0.170572378	-0.03993277	0.157839695	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	YBR259W_recipient_1	6295	7446	6986	9784	8154	6156	7418	6888	8282	8485	7190	0.264633028	0.24909049	0.441870849	0.318261552	0.164340468	0.205263438	0.147502312	0.325468745	0.366346728	0.265734646	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	YCL047C_recipient_1	1759	1153	1038	1389	1134	1420	1408	1476	1606	1867	1283	0.273728168	0.241936847	0.322231202	0.272025373	0.386408754	0.337227152	0.396779474	0.402292143	0.449553855	0.303238599	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	YDL027C_recipient_1	2411	1796	1770	2450	1908	2190	1910	2105	2177	3017	1520	0.142199765	0.145184916	0.276578185	0.178913238	0.17928486	0.026840832	0.164606281	0.191386996	0.340910706	0.03226628	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	YDL027C_recipient_2	3868	3477	3509	4525	3755	3137	3583	3476	4414	4321	3388	0.138606598	0.181181647	0.263661853	0.20694918	0.101747148	0.097710371	0.13161373	0.262149685	0.243481453	0.145772341	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	CSM3_recipient_1	1737	622	580	648	501	1333	1124	1079	677	350	665	0.062824974	0.058311057	0.092569672	0.063835538	0.216212248	0.134130942	0.142559718	0.062794693	0.018055324	0.070335645	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	YFR057W_recipient_1	5379	4562	3980	6187	4511	4228	4845	6209	5307	6706	4436	0.18576289	0.129293988	0.376476556	0.179932308	0.191699947	0.149973393	0.383128869	0.214746183	0.373106837	0.187385121	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	YKR011C_recipient_1	2059	2420	2543	3741	2948	1548	3497	2076	1941	2569	1983	0.169096352	0.231667974	0.502654169	0.304560363	-0.082111781	0.401628081	0.076931778	-0.009973058	0.231468188	0.082390647	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	YKR011C_recipient_2	2722	2333	2376	2937	2717	2017	2772	2375	2893	3721	2257	0.10723884	0.135674536	0.195221565	0.208372413	-0.029802686	0.094113143	0.093250779	0.170188581	0.327157876	0.080559922	NA	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	YLR179C_recipient_1	2087	26	28	35	31	40	38	43	49	47	42	-0.791107041	-0.965449669	-0.743106882	-0.787617905	-0.741664365	-0.768726418	-0.82504492	-0.838439198	-0.639634789	-0.752217309	0	YES	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	YLR179C_recipient_2	3064	29	29	41	31	31	33	36	33	41	31	-0.59132714	-0.642726421	-0.549455774	-0.512397485	-0.63075901	-0.697577151	-0.680134738	-0.605660071	-0.489102989	-0.587591095	0	YES	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	YLR356W_recipient_1	4960	4267	4156	6117	5387	2091	3370	3776	5007	4722	4152	0.162548514	0.177067451	0.339330647	0.245463577	-0.039330825	0.045645865	0.102005144	0.210337883	0.220290221	0.149762692	325608	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	YLR356W_recipient_2	2780	2288	2131	3209	2331	2389	1897	3123	2726	2505	3081	0.249332945	0.261662968	0.416371636	0.261941573	0.252532528	0.214234699	0.451268698	0.298417122	0.276050338	0.437275596	325608	no	Neutral	Neutral	NA	NA	NA	NA
YLR179C_donor_2	CSM3_recipient_2	417	152	146	174	152	257	224	205	143	31	145	0.059168134	0.059814409	0.102134798	0.074518087	0.141487601	0.084138435	0.079707231	0.039124978	-0.045294174	0.048315798	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
YLR179C_donor_2	FLO8_recipient_1	2341	1866	1818	2512	1953	2336	2502	2336	2328	3070	2044	0.143072316	0.142320069	0.28839657	0.180370128	0.209427817	0.196604124	0.207261869	0.212383614	0.364083819	0.173845332	NA	no	Neutral	Neutral	NA	NA	NA	NA
